Unique ID	Name	Color	Pitch	Cost	Power	Defense	Health	Intelligence	Arcane	Types	Traits	Card Keywords	Abilities and Effects	Ability and Effect Keywords	Granted Keywords	Removed Keywords	Interacts with Keywords	Functional Text	Type Text	Card Played Horizontally	Blitz Legal	CC Legal	Silver Age Legal	Commoner Legal	LL Legal
hMLJqmRpM9RBg7bkfj79n	Satiate Bloodthirst	Yellow	2	3	6	2				Shadow, Brute, Action, Attack		Blood Debt	Instant					"**Instant** - Banish this from your hand: Gain 1{h}

**Blood Debt**"	Shadow Brute Action - Attack						
CWkPbFF66TH9mphKpNzpR	Satiate Bloodthirst	Blue	3	3	5	2				Shadow, Brute, Action, Attack		Blood Debt	Instant					"**Instant** - Banish this from your hand: Gain 1{h}

**Blood Debt**"	Shadow Brute Action - Attack						
7mdh968cg9r9JB7dfzcFW	Savage Beatdown	Red	1	3	6	3				Brute, Action, Attack								"Play this only if you've discarded a card with 6 or more {p} this turn.

As an additional cost to play this, discard a random card.

If the discarded card has 6 or more {p}, this gets +6{p}."	Brute Action - Attack				No	No	
cM6R7TqbFHp76wfPTjrzM	Savage Claw				3					Brute, Weapon, Claw, 1H			Action	Attack				"**Action** - {r}{r}, {t}: **Attack**

If a card with 6 or more {p} was pitched to attack with this, the attack gets +1{p}."	Brute Weapon - Claw (1H)				No	No	
mFdkTGPQDnWjLB9Tgmdmm	Savage Feast	Red	1	1	6	3				Brute, Action, Attack								"As an additional cost to play this, discard a random card.

When this attacks, if a card with 6 or more {p} was discarded as an additional cost to play it, draw a card."	Brute Action - Attack					No	
8t8CJMmCJTFtfF98wRTLr	Savage Feast	Yellow	2	1	5	3				Brute, Action, Attack								"As an additional cost to play this, discard a random card.

When this attacks, if a card with 6 or more {p} was discarded as an additional cost to play it, draw a card."	Brute Action - Attack					No	
FkLTfnTqkjBKt9Ch9m8C8	Savage Feast	Blue	3	1	4	3				Brute, Action, Attack								"As an additional cost to play this, discard a random card.

When this attacks, if a card with 6 or more {p} was discarded as an additional cost to play it, draw a card."	Brute Action - Attack					No	
WPkcWHhWGzFKcNWQFM7hf	Savage Sash					2				Brute, Equipment, Chest		Temper	Action	Go again				"**Action** - Destroy this: Attack action cards with 6 or more {p} cost you {r} less to play this turn. **Go again**

**Temper**"	Brute Equipment - Chest				No	No	
N8DMCFHgLPLrn9wQhhTjC	Savage Swing	Red	1	1	7	3				Brute, Action, Attack								As an additional cost to play this, discard a random card.	Brute Action - Attack						
cKRWnQCGq8f8dGKT7G8pF	Savage Swing	Yellow	2	1	6	3				Brute, Action, Attack								As an additional cost to play this, discard a random card.	Brute Action - Attack						
7zdfJDbhwjMnMNqkDJ9Qb	Savage Swing	Blue	3	1	5	3				Brute, Action, Attack								As an additional cost to play this, discard a random card.	Brute Action - Attack						
H6nGNM7gbPMNpKgnCcgkJ	Save the Thought	Red	1	2						Wizard, Instant								"Shuffle up to 3 non-attack action cards from your graveyard into your deck.

Create a Ponder token."	Wizard Instant					No	
7P7nqWCFNDmbR7QJqhfJf	Save the Thought	Yellow	2	2						Wizard, Instant								"Shuffle up to 2 non-attack action cards from your graveyard into your deck.

Create a Ponder token."	Wizard Instant					No	
knDjRzfw6mfHn6fG9WnhJ	Save the Thought	Blue	3	2						Wizard, Instant								"Shuffle up to 1 non-attack action card from your graveyard into your deck.

Create a Ponder token."	Wizard Instant					No	
WKb8wmGL6MRRzwLnzqLBj	Saving Grace	Yellow	2	0		3				Light, Warrior, Defense Reaction		Charge					Charge	"As an additional cost to play this, you may **charge** your hero's soul.

If you've **charged** this turn, target attack gets -2{p}."	Light Warrior Defense Reaction				No	No	
nmc8wLKtTmPhJFb7FH8BG	Savor Bloodshed	Red	1	0		3				Assassin, Warrior, Action		Go again					Mark	"Your next dagger attack this turn gets +4{p}.

The next time you hit a **marked** hero with a dagger this turn, draw a card.

**Go again**"	Assassin / Warrior Action				No	No	
Q8R69DNJCThNGkddBPW6k	Sawbones, Dock Hand	Yellow	2	2	6		2			Pirate, Necromancer, Action, Ally		Watery Grave	Action, Instant	Attack				"**Action** - {r}, {t}: **Attack**

**Instant** - {t}: The next time you or a Pirate you control would be dealt damage this turn, prevent 1 of that damage.

**Watery Grave**"	Pirate Necromancer Action - Ally				No	No	
nkCCKCB8ftPdMCHHWHWtk	Scabskin Leathers					2				Brute, Equipment, Legs		Battleworn	Once per turn Action					"**Once per Turn Action** - 0: Roll a 6 sided die. Gain action points equal to half the number rolled, rounded down.

**Battleworn**"	Brute Equipment - Legs				No	No	
C8wdh6HkkQBqknGwzmnDw	Scalding Iron	Red	1	0		2				Draconic, Warrior, Attack Reaction								Target dagger attack gets +X{p}, where X is the number of Draconic chain links you control.	Draconic Warrior Attack Reaction						
jRwfcNHdwMF8wPwzGFdFd	Scalding Rain	Red	1	1		3			4	Wizard, Action								Deal 4 arcane damage to target hero.	Wizard Action						
B6mRfRqMMNH7QC8CmFFmf	Scalding Rain	Yellow	2	1		3			3	Wizard, Action								Deal 3 arcane damage to target hero.	Wizard Action						
cMf8rkwkBpMPzWz8NMBKj	Scalding Rain	Blue	3	1		3			2	Wizard, Action								Deal 2 arcane damage to target hero.	Wizard Action						
rFTttdrTGWGwd8dbpfN6M	Scale Peeler				1					Assassin, Weapon, Dagger, 1H		Piercing 1	Once per Turn Action	Attack, Go again				"**Once per Turn Action** - {r}{r}: **Attack**. **Go again**

**Piercing 1**

When this hits a hero, the next time they defend with 1 or more equipment this turn, those equipment get -1{d} while defending."	Assassin Weapon - Dagger (1H)				No	No	
t6JCJM8LbB8DcqTwHj7Mk	Scar Tissue	Red	1	0		2				Assassin, Warrior, Attack Reaction					Mark			"Target dagger attack gets +3{p} and ""When this hits a hero, **mark** them."""	Assassin / Warrior Attack Reaction						
GHfNcPpwFnQttfmWMDq86	Scar Tissue	Yellow	2	0		2				Assassin, Warrior, Attack Reaction					Mark			"Target dagger attack gets +2{p} and ""When this hits a hero, **mark** them."""	Assassin / Warrior Attack Reaction						
KjLnGJk9WwJKDbRtpBRKG	Scar Tissue	Blue	3	0		2				Assassin, Warrior, Attack Reaction					Mark			"Target dagger attack gets +1{p} and ""When this hits a hero, **mark** them."""	Assassin / Warrior Attack Reaction						
DbpqBt8Gp8HWg6QMFBBgh	Scar for a Scar	Red	1	0	4	2				Generic, Action, Attack		Go again						When this is played, if you have less {h} than an opposing hero, it gets **go again**.	Generic Action - Attack						
LwdKpBTcMk6rLjDwG8r6G	Scar for a Scar	Yellow	2	0	3	2				Generic, Action, Attack		Go again						When this is played, if you have less {h} than an opposing hero, it gets **go again**.	Generic Action - Attack						
fBjC6dqfrGN9TG7Whh9TR	Scar for a Scar	Blue	3	0	2	2				Generic, Action, Attack		Go again						When this is played, if you have less {h} than an opposing hero, it gets **go again**.	Generic Action - Attack						
HQpCLnmftkcKMJrjjczGK	Scarf for a Scarf	Red	1	0	4	2				Generic, Action, Attack		Go again						When this attacks a hero, exchange a head equipment permanent with them. If you do, this gets **go again**.	Generic Action - Attack		No	No	No	No	No
DDNkGQ7L9kNzzFthTtTKH	Scattering Conflux	Red	1	2	7	3				Lightning, Illusionist, Action, Attack		Fragment						"Whenever this fragments, create an Embodiment of Lightning token.

**Fragment**"	Lightning Illusionist Action - Attack					No	
jktJDQ97DD6rnkQjhNdD8	Scepter of Pain								1	Runeblade, Weapon, Scepter, 1H			Once per Turn Action					"**Once per Turn Action** - {r}{r}: Deal 1 arcane damage to any opposing target.

Create a Runechant token for each damage dealt this way."	Runeblade Weapon - Scepter (1H)						
G7MWPzRtWqBpdW7K8MQDd	Schism of Chaos	Blue	3							Chaos, Resource, Gem		Legendary						"**Legendary**

When this is pitched, each hero shuffles, then puts the top card of their deck face-down into their arsenal."	Chaos Resource - Gem				No	No	
9PJ9CMqcgnDMFTR7WW8wq	Scooba, Salty Sea Dog	Yellow	2	0	4		4			Pirate, Necromancer, Action, Ally		Watery Grave	Action	Attack				"**Action** - {r}{r}{r}, {t}: **Attack**

When this attacks, you may put a yellow card from a graveyard on the bottom of its owner's deck. If you do, create a Gold token.

**Watery Grave**"	Pirate Necromancer Action - Ally					No	
cGDjfwq76gpNQpWDMtLt9	Scorpio, Comet Tail				1				1	Lightning, Runeblade, Weapon, Sword, 2H			Action	Attack				"**Action** - {t}: **Attack**. Activate this only if you control a Lightning attack.

When this hits a hero, deal 1 arcane damage to them."	Lightning Runeblade Weapon - Sword (2H)						
9hDNGJWktKbqR8bFFzmMf	Scour	Blue	3	X		3			X	Wizard, Action								Destroy X target auras with cost 0 and/or aura tokens controlled by target hero. Then deal arcane damage to them equal to the number of auras destroyed this way.	Wizard Action				No	No	
rhGfKbpkJHqwTK6rJDcwK	Scour the Battlescape	Red	1	0	3	2				Generic, Action, Attack		Go again						"When this attacks, you may put a card from your hand on the bottom of your deck. If you do, draw a card.

If this was played from arsenal, it gets **go again**."	Generic Action - Attack						
KNC7HLkhjBqq6jMLBJ6fG	Scour the Battlescape	Yellow	2	0	2	2				Generic, Action, Attack		Go again						"When this attacks, you may put a card from your hand on the bottom of your deck. If you do, draw a card.

If this was played from arsenal, it gets **go again**."	Generic Action - Attack						
CBWFq7pbJbWfwGPNFRwpN	Scour the Battlescape	Blue	3	0	1	2				Generic, Action, Attack		Go again						"When this attacks, you may put a card from your hand on the bottom of your deck. If you do, draw a card.

If this was played from arsenal, it gets **go again**."	Generic Action - Attack						
kH9PnLPwkjrBjBPWR7FBq	Scout the Periphery	Red	1	0		2				Generic, Action		Go again						"Look at the top card of target hero's deck.

The next attack action card you play from arsenal this turn gets +3{p}.

**Go again**"	Generic Action						
7WFnnN9jPJ8cpCzrKkwcG	Scout the Periphery	Yellow	2	0		2				Generic, Action		Go again						"Look at the top card of target hero's deck.

The next attack action card you play from arsenal this turn gets +2{p}.

**Go again**"	Generic Action						
rfzK67PqGLCLKL6w8GhLp	Scout the Periphery	Blue	3	0		2				Generic, Action		Go again						"Look at the top card of target hero's deck.

The next attack action card you play from arsenal this turn gets +1{p}.

**Go again**"	Generic Action						
mTbrkkQFPRjRGNJMPtF7Q	Scouting Shot	Red	1	0	4	3				Ranger, Action, Arrow, Attack								When this is put face-up into your arsenal, you may look at the top card of your deck.	Ranger Action - Arrow Attack						
czpGHfkkmgF6kFCQjfcC8	Scowling Flesh Bag					2				Brute, Equipment, Head		Intimidate, Blade Break						"When this defends, **intimidate**.

**Blade Break**"	Brute Equipment - Head				No	No	
PBhph96BBWgk6khphzBJM	Scramble Pulse	Red	1	2	5	3				Mechanologist, Action, Attack		Boost						"Equipment get -1{d} while defending this combat chain.

**Boost**"	Mechanologist Action - Attack					No	
Bqj7zQj6nRg69nWJpqhdG	Scramble Pulse	Yellow	2	2	4	3				Mechanologist, Action, Attack		Boost						"Equipment get -1{d} while defending this combat chain.

**Boost**"	Mechanologist Action - Attack					No	
z6fwbc9tNttQCzDHGtCFP	Scramble Pulse	Blue	3	2	3	3				Mechanologist, Action, Attack		Boost						"Equipment get -1{d} while defending this combat chain.

**Boost**"	Mechanologist Action - Attack					No	
bRdLNzkL7pJQrQJMDgNqk	Scrap Compactor	Red	1	0	3	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, you may play your next Evo this turn as though it were an instant."	Mechanologist Action - Attack						
zrDknmgJBBdDgbnf7HqzG	Scrap Compactor	Yellow	2	0	2	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, you may play your next Evo this turn as though it were an instant."	Mechanologist Action - Attack						
KQpFGWBFTN6kKBFwGCwqK	Scrap Compactor	Blue	3	0	1	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, you may play your next Evo this turn as though it were an instant."	Mechanologist Action - Attack						
BTh7CrHFccLPDQBzLccbw	Scrap Harvester	Red	1	3	6	3				Mechanologist, Action, Attack		Scrap					Crank	"**Scrap**

When this attacks, if it **scrapped** a card, put a steam counter on an item you control with **crank**."	Mechanologist Action - Attack						
NM9KMB9gpbC6dQQqKm9kC	Scrap Harvester	Yellow	2	3	5	3				Mechanologist, Action, Attack		Scrap					Crank	"**Scrap**

When this attacks, if it **scrapped** a card, put a steam counter on an item you control with **crank**."	Mechanologist Action - Attack						
RHjPhrMkPMDrNghTztTzc	Scrap Harvester	Blue	3	3	4	3				Mechanologist, Action, Attack		Scrap					Crank	"**Scrap**

When this attacks, if it **scrapped** a card, put a steam counter on an item you control with **crank**."	Mechanologist Action - Attack						
tJDKNg7fm6FHNcCtjznN8	Scrap Hopper	Red	1	0	3	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, create a Quicken token."	Mechanologist Action - Attack					No	
njDMNcdpbzTGfhDQmFPdq	Scrap Hopper	Yellow	2	0	2	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, create a Quicken token."	Mechanologist Action - Attack					No	
LJtbJgTpWKcpwLmPRgDMr	Scrap Hopper	Blue	3	0	1	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, create a Quicken token."	Mechanologist Action - Attack					No	
TnFgmkTHkFTnhCfDCtTwQ	Scrap Prospector	Red	1	0	3	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, gain {r}."	Mechanologist Action - Attack						
q68ThQwdMntNzPqwkwhC7	Scrap Prospector	Yellow	2	0	2	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, gain {r}."	Mechanologist Action - Attack						
w7tg6Pd8qbmgTCznmqtwM	Scrap Prospector	Blue	3	0	1	3				Mechanologist, Action, Attack		Scrap						"**Scrap**

When this attacks, if it **scrapped** a card, gain {r}."	Mechanologist Action - Attack						
CQpHCDTdJdmJgn8hGJrgq	Scrap Trader	Red	1	0		2				Mechanologist, Action		Scrap						"**Scrap**

**Scrap**

Gain {r}{r} for each card this **scrapped**."	Mechanologist Action				No	No	
rqcKnqMqChqrkHbDTPWPR	Scrub the Deck	Blue	3	0		3				Pirate, Action		Go again						"Destroy the top card of target hero's deck. If it's yellow, create a Gold token.

**Go again**"	Pirate Action					No	
gKgfQDwNnGH8GtfL9RkPG	Scurv, Stowaway						20	4		Pirate, Thief, Hero, Young		Go again						"**Action** - {t}, destroy a Gold you control: Create a Goldkiss Rum token. **Go again**

Whenever you activate a Goldkiss Rum, gain {r}."	Pirate Thief Hero - Young			No			No
gMWRNPMTzMTfCqzFGkbTG	Scuttle Toes					0				Necromancer, Equipment, Legs		Arcane Barrier 1	Instant					"**Instant** - {r}{r}, destroy this: {u} target ally you control. Destroy it at the beginning of the end phase.

**Arcane Barrier 1**"	Necromancer Equipment - Legs						
CN9QrzcRcRDrRhPRqJCwk	Scuttle the Canal	Red	1	0	3	3				Assassin, Action, Attack		Stealth, Go again					Go again	"**Stealth**

When this attacks a **marked** hero, this gets **go again**."	Assassin Action - Attack						
Mg77gjkkQbDzcK6cQfBGf	Scuttle the Canal	Yellow	2	0	2	3				Assassin, Action, Attack		Stealth, Go again					Go again	"**Stealth**

When this attacks a **marked** hero, this gets **go again**."	Assassin Action - Attack						
FH6ffcgjbnGTRQTtwwWGh	Scuttle the Canal	Blue	3	0	1	3				Assassin, Action, Attack		Stealth, Go again					Go again	"**Stealth**

When this attacks a **marked** hero, this gets **go again**."	Assassin Action - Attack						
D6fPnQdQ7FKpWDB9ktTJ6	Sea Floor Salvage	Blue	3	0		3				Pirate, Action		Go again						"Turn a card in a graveyard face-down. If it's yellow, create a Gold token.

**Go again**"	Pirate Action					No	
q6JzqgbQgM8DB8tgcfc6B	Sea Legs	Yellow	2	3	6	3				Generic, Action, Attack								When this is discarded, create a Goldkiss Rum token.	Generic Action - Attack				No	No	
hqP98JGRBnqGr9QnPCmHC	Sealace Sarong					2				Ranger, Equipment, Legs		Blade Break	Instant		Go again			"**Instant** - {t}, turn a blue arrow in your arsenal face-up: It gets **go again** this turn.

**Blade Break**"	Ranger Equipment - Legs				No	No	
