Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variation	Artist	Flavor Text	Image URL	TCGPlayer ID																																							
6jLjmBtQqhwLHKDrChGR8	HCqwPDFhtdFfGwhFpwW98	Surging Militia	1	MON287	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/U-MON287.width-450.png																																								
Cfm9gnGLDJNcpfKwrwbQQ	HCqwPDFhtdFfGwhFpwW98	Surging Militia	1	MON287	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/U-MON287.width-450.png																																								
fbtFwmQmQ7G8PRBNMHhGQ	tPGH6kTnMBWB6KwfqmDtr	Surging Militia	2	MON288	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/MON288.width-450.png																																								
jfK8zKQLhkBkkgkbmbmJP	tPGH6kTnMBWB6KwfqmDtr	Surging Militia	2	MON288	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/MON288.width-450.png																																								
zTMnQhPpGjDWJNcTKrkmR	tPGH6kTnMBWB6KwfqmDtr	Surging Militia	2	MON288	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/U-MON288.width-450.png																																								
FhPkBmC7LwF98K7PkDBkH	tPGH6kTnMBWB6KwfqmDtr	Surging Militia	2	MON288	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/U-MON288.width-450.png																																								
Q6bG7qzDTPNMq6njKmTbC	DbbhCQQgKQfTCtnMzFr6P	Surging Militia	3	MON289	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/MON289.width-450.png																																								
PJFkNcpQHHDGcLNMg9hmM	DbbhCQQgKQfTCtnMzFr6P	Surging Militia	3	MON289	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/MON289.width-450.png																																								
zJTQbLk9rb8mGRWfWGLGj	DbbhCQQgKQfTCtnMzFr6P	Surging Militia	3	MON289	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/U-MON289.width-450.png																																								
qJL9cH8zpHbmLn9hdprTk	DbbhCQQgKQfTCtnMzFr6P	Surging Militia	3	MON289	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Kyxarie Peralta	The villagers of the golden fields are just as noble and brave as the Solanians who live within the city.	https://storage.googleapis.com/fabmaster/media/images/U-MON289.width-450.png																																								
pLgtn8DBbwqW7Qtw9KLNC	7hgR7DHjmfrQq9wnbM798	Yinti Yanti	1	MON290	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/MON290.width-450.png																																								
89RLkgfmWbkQCPznrTzHT	7hgR7DHjmfrQq9wnbM798	Yinti Yanti	1	MON290	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/MON290.width-450.png																																								
kJR7CT77gg6rKjRQHhChK	7hgR7DHjmfrQq9wnbM798	Yinti Yanti	1	MON290	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/U-MON290.width-450.png																																								
9LMdnjmHfT9rc8hq9Thrb	7hgR7DHjmfrQq9wnbM798	Yinti Yanti	1	MON290	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/U-MON290.width-450.png																																								
JpzrmbqCJtFdTjPGjCtJp	JnPKNFkPDH7gfw7hQqz7W	Yinti Yanti	2	MON291	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/MON291.width-450.png																																								
KML8cLCWbn8HzJkr7QH6K	JnPKNFkPDH7gfw7hQqz7W	Yinti Yanti	2	MON291	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/MON291.width-450.png																																								
6Kj6DTJkkPQmGBHr8nTK6	JnPKNFkPDH7gfw7hQqz7W	Yinti Yanti	2	MON291	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/U-MON291.width-450.png																																								
DKFLMHfF8jzNtk7T8tFGW	JnPKNFkPDH7gfw7hQqz7W	Yinti Yanti	2	MON291	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/U-MON291.width-450.png																																								
FGjbzTMTrCwQkw6bPQPpJ	jqpfzHrQb9QC8BptMgLQJ	Yinti Yanti	3	MON292	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/MON292.width-450.png																																								
KL9tPNrHDMRMjBfGGwQNk	jqpfzHrQb9QC8BptMgLQJ	Yinti Yanti	3	MON292	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/MON292.width-450.png																																								
QCq7pbWWpKCrBTpPfzdGN	jqpfzHrQb9QC8BptMgLQJ	Yinti Yanti	3	MON292	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/U-MON292.width-450.png																																								
jFKj6THhJkDknWCcCgcrD	jqpfzHrQb9QC8BptMgLQJ	Yinti Yanti	3	MON292	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Faizal Fikri		https://storage.googleapis.com/fabmaster/media/images/U-MON292.width-450.png																																								
pmbCMkf9KRDrrLJnL6H69	mQTLKRNWqhbJRtNNdWHHj	Zealous Belting	1	MON293	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/MON293.width-450.png																																								
fFMBdQ97mPwzhRnfdqQqG	mQTLKRNWqhbJRtNNdWHHj	Zealous Belting	1	MON293	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/MON293.width-450.png																																								
hP797dBPbRwth7KkFhMNz	mQTLKRNWqhbJRtNNdWHHj	Zealous Belting	1	MON293	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/U-MON293.width-450.png																																								
GG7cJJHjhrjRcGM7dKP7b	mQTLKRNWqhbJRtNNdWHHj	Zealous Belting	1	MON293	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/U-MON293.width-450.png																																								
MgwTRRdRk8zfQFJJTNmbF	FWPL69jpWNMf6qgfGWJQp	Zealous Belting	2	MON294	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/MON294.width-450.png																																								
6FHzPKCPwFJF9WQTHQcjm	FWPL69jpWNMf6qgfGWJQp	Zealous Belting	2	MON294	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/MON294.width-450.png																																								
DgnbzGgGDcHThJKKdFznN	FWPL69jpWNMf6qgfGWJQp	Zealous Belting	2	MON294	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/U-MON294.width-450.png																																								
wbFC97GGQkHQQtC6LGtKL	FWPL69jpWNMf6qgfGWJQp	Zealous Belting	2	MON294	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/U-MON294.width-450.png																																								
6p8HbRjNLjPwMGRqnGfzq	6djPj8nJPB6mFWrjrj7ft	Zealous Belting	3	MON295	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/MON295.width-450.png																																								
NHjtrbWQHt8R8dHJRkMLK	6djPj8nJPB6mFWrjrj7ft	Zealous Belting	3	MON295	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/MON295.width-450.png																																								
RbcgM8rTcKbLhpbCKNpBR	6djPj8nJPB6mFWrjrj7ft	Zealous Belting	3	MON295	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/U-MON295.width-450.png																																								
wjfTgcRctdM9TPmMKnrc9	6djPj8nJPB6mFWrjrj7ft	Zealous Belting	3	MON295	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Brian Adriel	Flails, chains, and a body the size of a house. What more could a cultist wish for?	https://storage.googleapis.com/fabmaster/media/images/U-MON295.width-450.png																																								
LkqTLntWmQ7hLhBHFwCRn	hFFjjMfRw6J8KhBC7Tdzj	Minnowism	1	MON296	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/MON296.width-450.png																																								
9NkF9HjqDBLQ6FwNrkWjN	hFFjjMfRw6J8KhBC7Tdzj	Minnowism	1	MON296	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/MON296.width-450.png																																								
Jzbwzg9b6FjgPgwhB9Dbq	hFFjjMfRw6J8KhBC7Tdzj	Minnowism	1	MON296	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/U-MON296.width-450.png																																								
GkptWkJbqQwPLQPC9KRTp	hFFjjMfRw6J8KhBC7Tdzj	Minnowism	1	MON296	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/U-MON296.width-450.png																																								
mMttJqNcpbP6bBdHR87fW	CbJgbPBCGkgwbwkLRPd8m	Minnowism	2	MON297	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/MON297.width-450.png																																								
zrjwHmpPT9jBd9LrpqC8h	CbJgbPBCGkgwbwkLRPd8m	Minnowism	2	MON297	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/MON297.width-450.png																																								
L8wbdDcbwgQqCMrMNnzHH	CbJgbPBCGkgwbwkLRPd8m	Minnowism	2	MON297	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/U-MON297.width-450.png																																								
FTQLtmPJW8tDhzrmdHFCF	CbJgbPBCGkgwbwkLRPd8m	Minnowism	2	MON297	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/U-MON297.width-450.png																																								
whFTmbHKC6whf9Nfhg7Nb	BNMTzb6WbFTGp7PFnHD6d	Minnowism	3	MON298	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/MON298.width-450.png																																								
C7tWGWHWBqThghG9wkgMz	BNMTzb6WbFTGp7PFnHD6d	Minnowism	3	MON298	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/MON298.width-450.png																																								
bGjWwhTpRQfCqHhtNpdcj	BNMTzb6WbFTGp7PFnHD6d	Minnowism	3	MON298	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/U-MON298.width-450.png																																								
cH69whC87T6F6DzKfgmGn	BNMTzb6WbFTGp7PFnHD6d	Minnowism	3	MON298	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Alief Rusdiatama	Be careful who you talk down to.	https://storage.googleapis.com/fabmaster/media/images/U-MON298.width-450.png																																								
9qWg96cPbddKNPFqW9DWT	r7ztTzKJCzDWphMcdPQcD	Warmonger's Recital	1	MON299	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON299.width-450.png																																								
cWj6bb9LRzM7FHMb9JcMJ	r7ztTzKJCzDWphMcdPQcD	Warmonger's Recital	1	MON299	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON299.width-450.png																																								
KHWpwmBPWwghnNfkTnjnj	r7ztTzKJCzDWphMcdPQcD	Warmonger's Recital	1	MON299	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON299_Warmongers_Recital.width-10000.png																																								
wFpfbHtGhj9fz9KnNMHqP	r7ztTzKJCzDWphMcdPQcD	Warmonger's Recital	1	MON299	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON299_Warmongers_Recital.width-10000.png																																								
ctcnGRJCmLMBjGhqgz6wD	fgtdwK9LKpQLht8bnpG6L	Warmonger's Recital	2	MON300	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON300.width-450.png																																								
jTkcrfc86HbWzRHJcFcfP	fgtdwK9LKpQLht8bnpG6L	Warmonger's Recital	2	MON300	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON300.width-450.png																																								
RnmpbGQzQmppBrGHrtNWq	fgtdwK9LKpQLht8bnpG6L	Warmonger's Recital	2	MON300	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON300_Warmongers_Recital.width-10000.png																																								
zmrgMtzmnQWmdQzrtLHq7	fgtdwK9LKpQLht8bnpG6L	Warmonger's Recital	2	MON300	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON300_Warmongers_Recital.width-10000.png																																								
NzPTPM6f7jk7zTwJbMW6L	qBfKKnkJT8hhtwHqnHfpG	Warmonger's Recital	3	MON301	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON301.width-450.png																																								
79MRm8wgDJqz7NFHqCWwg	qBfKKnkJT8hhtwHqnHfpG	Warmonger's Recital	3	MON301	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON301.width-450.png																																								
TbBKRTBTMLwdFQfqwJRjf	qBfKKnkJT8hhtwHqnHfpG	Warmonger's Recital	3	MON301	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON301_Warmongers_Recital.width-10000.png																																								
8gbbHGFBncnf6kcqGKNRQ	qBfKKnkJT8hhtwHqnHfpG	Warmonger's Recital	3	MON301	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Oliver Morit		https://storage.googleapis.com/fabmaster/media/images/MON301_Warmongers_Recital.width-10000.png																																								
fNFHzCN9jHf6g6LkP8mgC	RnBBWkdHbRb6tCRPF8Mpq	Talisman of Dousing	2	MON302	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Dmitry Isakevitch		https://storage.googleapis.com/fabmaster/media/images/MON302.width-450.png																																								
cn66MRdpnkPc8mfbzpt9n	RnBBWkdHbRb6tCRPF8Mpq	Talisman of Dousing	2	MON302	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Dmitry Isakevitch		https://storage.googleapis.com/fabmaster/media/images/MON302.width-450.png																																								
Wz8KWfLPHttDwHTPpPFbW	RnBBWkdHbRb6tCRPF8Mpq	Talisman of Dousing	2	MON302	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Dmitry Isakevitch		https://storage.googleapis.com/fabmaster/media/images/U-MON302.width-450.png																																								
mcdhfTqFKfpjtTpWq9kLD	RnBBWkdHbRb6tCRPF8Mpq	Talisman of Dousing	2	MON302	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Dmitry Isakevitch		https://storage.googleapis.com/fabmaster/media/images/U-MON302.width-450.png																																								
MbTGJrBWtGt9tBGKjJKFj	GHbp8dhJWHFLQdgCqHmjr	Memorial Ground	1	MON303	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/MON303.width-450.png																																								
7tjp6JFTkF6HdLrGpFbfB	GHbp8dhJWHFLQdgCqHmjr	Memorial Ground	1	MON303	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/MON303.width-450.png																																								
7hGFqpKBTW6GmRjQMhPQL	GHbp8dhJWHFLQdgCqHmjr	Memorial Ground	1	MON303	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/U-MON303.width-450.png																																								
bfkR9nQP7ttJhKffPrL6d	GHbp8dhJWHFLQdgCqHmjr	Memorial Ground	1	MON303	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/U-MON303.width-450.png																																								
BJCw8wtQMNd9KHwfnKndm	N6qKrNNGTDhDB9mWtqWpq	Memorial Ground	2	MON304	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/MON304.width-450.png																																								
mhLQPPGmBgFJWnCcbmTKP	N6qKrNNGTDhDB9mWtqWpq	Memorial Ground	2	MON304	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/MON304.width-450.png																																								
jbdtmFMz7knNGPzDg6gBb	N6qKrNNGTDhDB9mWtqWpq	Memorial Ground	2	MON304	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/U-MON304.width-450.png																																								
d6jNpWKPfd7WkRLnMRB6J	N6qKrNNGTDhDB9mWtqWpq	Memorial Ground	2	MON304	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/U-MON304.width-450.png																																								
Pm69Lr8FG7tLKR8bKMLzp	bfGrrnP6HphFqNwtGCppJ	Memorial Ground	3	MON305	dbdr7LtkJqHKPRthwCfhq	MON	F	C	S		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/MON305.width-450.png																																								
RfGCPMGnDGqdffLNrCNJt	bfGrrnP6HphFqNwtGCppJ	Memorial Ground	3	MON305	dbdr7LtkJqHKPRthwCfhq	MON	F	C	R		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/MON305.width-450.png																																								
czmzgBcnHgbGgjf7NMhgR	bfGrrnP6HphFqNwtGCppJ	Memorial Ground	3	MON305	GbmNLthWjCHfML9thPbbt	MON	U	C	S		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/U-MON305.width-450.png																																								
dM6mBdRdqN6mGznMbKr7N	bfGrrnP6HphFqNwtGCppJ	Memorial Ground	3	MON305	GbmNLthWjCHfML9thPbbt	MON	U	C	R		Dmitry Isakevitch	Memories fade, but their names remain.	https://storage.googleapis.com/fabmaster/media/images/U-MON305.width-450.png																																								
